coefficient_name,value,constrain
coef_income_between_25k_50k_eatout_tour,0.0,F
coef_income_between_100k_150k_eatout_tour,0.0,F
coef_income_150k_or_more_eatout_tour,0.0,F
coef_income_less_than_25k_othdiscr_tour,0.0,F
coef_income_between_25k_50k_othdiscr_tour,0.0,F
coef_income_between_100k_150k_othdiscr_tour,0.0,F
coef_income_150k_or_more_othdiscr_tour,0.0,F
coef_income_less_than_25k_social_tour,0.0,F
coef_income_between_25k_50k_social_tour,0.0,F
coef_income_between_100k_150k_social_tour,0.0,F
coef_income_150k_or_more_social_tour,0.0,F
coef_income_less_than_25k_escort_tour,0.0,F
coef_income_between_25k_50k_escort_tour,0.0,F
coef_income_between_100k_150k_escort_tour,0.0,F
coef_income_150k_or_more_escort_tour,0.0,F
coef_num_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_num_workers_tour_frequency_is_2_plus,0.5103183627396646,F
coef_num_workers_shopping_tour,0.0,F
coef_num_workers_othmaint_tour,0.0,F
coef_num_workers_eatout_tour,0.0,F
coef_num_workers_othdiscr_tour,0.0,F
coef_num_workers_social_tour,0.0,F
coef_num_workers_escort_tour,0.0,F
coef_num_children_tour_frequency_is_1_prior_tours,0.0,F
coef_num_children_tour_frequency_is_2_plus,0.0,F
coef_num_children_shopping_tour,0.0,F
coef_num_children_othmaint_tour,0.0,F
coef_num_children_eatout_tour,0.0,F
coef_num_children_othdiscr_tour,0.0,F
coef_num_children_social_tour,0.0,F
coef_num_children_escort_tour,1.3109825077699164,F
coef_age_75_to_84_tour_frequency_is_1_prior_tours,0.0,F
coef_age_75_to_84_tour_frequency_is_2_plus,0.0,F
coef_age_85_or_more_tour_frequency_is_1_prior_tours,0.0,F
coef_age_85_or_more_tour_frequency_is_2_plus,-1.1811705296021087,F
coef_age_75_to_84_shopping_tour,0.0,F
coef_age_75_or_more_othmaint_tour,0.4922786524090563,F
coef_age_75_to_84_eatout_tour,0.0,F
coef_age_75_to_84_othdiscr_tour,0.0,F
coef_age_75_to_84_social_tour,0.0,F
coef_age_75_to_84_escort_tour,0.0,F
coef_age_85_or_more_shopping_tour,0.0,F
coef_age_85_or_more_eatout_tour,0.0,F
coef_age_85_or_more_othdiscr_tour,0.0,F
coef_age_85_or_more_social_tour,-0.9912247260394202,F
coef_age_85_or_more_escort_tour,0.0,F
coef_hhsize_tour_frequency_is_1_prior_tours,0.0,F
coef_hhsize_tour_frequency_is_2_plus,0.0,F
coef_hhsize_shopping_tour,-0.284941036977105,F
coef_hhsize_othmaint_tour,0.0,F
coef_hhsize_eatout_tour,0.0,F
coef_hhsize_othdiscr_tour,0.0,F
coef_hhsize_social_tour,0.0,F
coef_hhsize_escort_tour,0.0,F
coef_female_tour_frequency_is_1_prior_tours,0.0,F
coef_female_tour_frequency_is_2_plus,0.0,F
coef_female_escort_tour,0.0,F
coef_female_shopping_tour,0.0,F
coef_female_othmaint_tour,0.0,F
coef_female_eatout_tour,-0.9147339571019005,F
coef_female_social_tour,0.0,F
coef_female_othdiscr_tour,0.0,F
coef_zero_car_ownership_tour_frequency_is_1_prior_tours,0.0,F
coef_zero_car_ownership_tour_frequency_is_2_plus,-1.0858918883451205,F
coef_zero_car_ownership_escort_tour,-1.4596078250337963,F
coef_car_shortage_vs_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_car_shortage_vs_workers_tour_frequency_is_2_plus,0.0,F
coef_car_surplus_vs_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_car_surplus_vs_workers_tour_frequency_is_2_plus,0.0,F
coef_presence_of_non_worker_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_non_worker_tour_frequency_is_2_plus,0.0,F
coef_presence_of_retiree_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_retiree_tour_frequency_is_2_plus,0.0,F
coef_presence_of_preschool_kid_in_household_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_preschool_kid_in_household_tour_frequency_is_2_plus,0.0,F
coef_presence_of_predriving_school_kid_in_household_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_predriving_school_kid_in_household_tour_frequency_is_2_plus,0.0,F
coef_presence_of_full_time_worker_escort_tour,0.0,F
coef_presence_of_part_time_worker_escort_tour,0.0,F
coef_presence_of_non_worker_escort_tour,0.0,F
coef_presence_of_retiree_escort_tour,0.0,F
coef_presence_of_university_student_escort_tour,0.0,F
coef_presence_of_driving_school_kid_escort_tour,0.0,F
coef_presence_of_predriving_school_kid_escort_tour,0.0,F
coef_presence_of_preschool_kid_escort_tour,0.0,F
coef_at_home_predriving_school_kid_escort_tour,0.0,F
coef_at_home_preschool_kid_escort_tour,0.0,F
coef_presence_of_full_time_worker_shopping_tour,0.47955151611275504,F
coef_presence_of_part_time_worker_shopping_tour,0.0,F
coef_presence_of_non_worker_shopping_tour,0.0,F
coef_presence_of_retiree_shopping_tour,0.0,F
coef_presence_of_university_student_shopping_tour,1.0933768489722155,F
coef_presence_of_driving_school_kid_shopping_tour,0.0,F
coef_presence_of_predriving_school_kid_shopping_tour,0.0,F
coef_presence_of_preschool_kid_shopping_tour,0.0,F
coef_at_home_predriving_school_kid_shopping_tour,0.0,F
coef_at_home_preschool_kid_shopping_tour,0.0,F
coef_presence_of_full_time_worker_othmaint_tour,0.0,F
coef_presence_of_part_time_worker_othmaint_tour,0.0,F
coef_presence_of_non_worker_othmaint_tour,0.0,F
coef_presence_of_retiree_othmaint_tour,0.0,F
coef_presence_of_university_student_othmaint_tour,0.0,F
coef_presence_of_driving_school_kid_othmaint_tour,0.0,F
coef_presence_of_predriving_school_kid_othmaint_tour,0.0,F
coef_presence_of_preschool_kid_othmaint_tour,0.0,F
coef_at_home_predriving_school_kid_othmaint_tour,0.0,F
coef_at_home_preschool_kid_othmaint_tour,0.0,F
coef_presence_of_full_time_worker_eatout_tour,0.0,F
coef_presence_of_part_time_worker_eatout_tour,0.0,F
coef_presence_of_non_worker_eatout_tour,0.0,F
coef_presence_of_retiree_eatout_tour,0.0,F
coef_presence_of_university_student_eatout_tour,0.0,F
coef_presence_of_driving_school_kid_eatout_tour,0.0,F
coef_presence_of_predriving_school_kid_eatout_tour,0.0,F
coef_presence_of_preschool_kid_eatout_tour,0.0,F
coef_at_home_predriving_school_kid_eatout_tour,0.0,F
coef_at_home_preschool_kid_eatout_tour,0.0,F
coef_presence_of_full_time_worker_othdiscr_tour,0.0,F
coef_presence_of_part_time_worker_othdiscr_tour,0.0,F
coef_presence_of_non_worker_othdiscr_tour,0.0,F
coef_presence_of_retiree_othdiscr_tour,0.0,F
coef_presence_of_university_student_othdiscr_tour,0.0,F
coef_presence_of_driving_school_kid_othdiscr_tour,0.0,F
coef_presence_of_predriving_school_kid_othdiscr_tour,0.0,F
coef_presence_of_preschool_kid_othdiscr_tour,0.0,F
coef_at_home_predriving_school_kid_othdiscr_tour,0.0,F
coef_at_home_preschool_kid_othdiscr_tour,0.0,F
coef_walk_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_walk_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_walk_access_to_retail_escort,0.0,F
coef_walk_access_to_retail_shopping,0.0,F
coef_walk_access_to_retail_othmaint,0.0,F
coef_walk_access_to_retail_eatout,0.0,F
coef_walk_access_to_retail_othdiscr,0.0,F
coef_transit_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_transit_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_transit_access_to_retail_escort,0.0,F
coef_transit_access_to_retail_shopping,0.0,F
coef_transit_access_to_retail_othmaint,0.0,F
coef_transit_access_to_retail_eatout,0.0,F
coef_transit_access_to_retail_othdiscr,0.0,F
coef_auto_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_auto_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_auto_access_to_retail_escort,0.0,F
coef_auto_access_to_retail_shopping,0.0,F
coef_auto_access_to_retail_othmaint,0.0,F
coef_auto_access_to_retail_eatout,0.0,F
coef_auto_access_to_retail_othdiscr,0.0,F
coef_urban_tour_frequency_is_1_plus,0.0,F
coef_urban_escort_tour,0.0,F
coef_urban_shopping_tour,0.0,F
coef_urban_othmaint_tour,0.5102442895728496,F
coef_urban_eatout_tour,0.0,F
coef_urban_social_tour,0.0,F
coef_urban_othdiscr_tour,0.0,F
coef_shopping_accessibility_escort,0.12142026866549674,F
coef_shopping_accessibility_shopping,0.0,F
coef_shopping_accessibility_othmaint,0.0,F
coef_othdiscr_accessibility_eatout,0.20542990932179733,F
coef_othdiscr_accessibility_othdiscr,0.0,F
coef_othdiscr_accessibility_social,0.121828110692589,F
