coefficient_name,value,constrain
coef_income_less_than_50k_othdiscr_tour,0.0,F
coef_income_100k_or_more_othdiscr_tour,0.0,F
coef_income_less_than_25k_social_tour,0.0,F
coef_income_between_25k_50k_social_tour,0.0,F
coef_income_between_100k_150k_social_tour,0.0,F
coef_income_150k_or_more_social_tour,0.0,F
coef_income_less_than_25k_escort_tour,0.0,F
coef_income_between_25k_50k_escort_tour,0.0,F
coef_income_between_100k_150k_escort_tour,0.0,F
coef_income_150k_or_more_escort_tour,0.0,F
coef_work_from_home_tour_frequency_is_1_prior_tours,0.0,F
coef_work_from_home_tour_frequency_is_2_plus,0.0,F
coef_work_from_home_shopping_tour,0.0,F
coef_work_from_home_othmaint_tour,0.0,F
coef_work_from_home_eatout_tour,0.0,F
coef_work_from_home_othdiscr_tour,0.0,F
coef_work_from_home_social_tour,0.0,F
coef_work_from_home_escort_tour,0.0,F
coef_wfh_worker_not_working_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_0_to_1_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_1_to_2_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_2_to_3_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_3_to_4_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_4_to_5_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_5_to_6_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_6_to_7_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_7_to_8_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_8_plus_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_non_wfh_worker_no_telework_no_mand_tour_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_only_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_0_to_1_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_1_to_2_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_2_to_3_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_3_to_4_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_4_to_5_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_5_to_6_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_6_to_7_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_7_to_8_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_8_plus_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_0_to_1_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_1_to_2_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_2_to_3_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_3_to_4_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_4_to_5_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_5_to_6_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_6_to_7_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_7_to_8_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_8_plus_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_not_working_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_0_to_1_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_1_to_2_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_2_to_3_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_3_to_4_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_4_to_5_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_5_to_6_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_6_to_7_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_7_to_8_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_8_plus_hrs_tour_frequency_is_2_plus,0.0,F
coef_non_wfh_worker_not_working_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_only_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_0_to_1_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_1_to_2_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_2_to_3_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_3_to_4_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_4_to_5_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_5_to_6_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_6_to_7_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_7_to_8_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_8_plus_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_0_to_1_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_1_to_2_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_2_to_3_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_3_to_4_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_4_to_5_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_5_to_6_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_6_to_7_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_7_to_8_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_8_plus_hrs_tour_frequency_is_2_plus,0.0,F
coef_telecommuter_tour_frequency_is_1_prior_tours,0.0,F
coef_telecommuter_tour_frequency_is_2_plus,-2.5293340770527895,F
coef_telecommute_hours_tour_frequency_is_1_prior_tours,0.0,F
coef_telecommute_hours_tour_frequency_is_2_plus,0.0,F
coef_tcf_1day_tour_frequency_is_1_prior_tours,0.0,F
coef_tcf_1day_tour_frequency_is_2_plus,0.0,F
coef_tcf_2_3day_tour_frequency_is_1_prior_tours,0.0,F
coef_tcf_2_3day_tour_frequency_is_2_plus,0.0,F
coef_tcf_4day_tour_frequency_is_1_prior_tours,0.0,F
coef_tcf_4day_tour_frequency_is_2_plus,0.0,F
coef_tcf_1day_shopping_tour,0.0,F
coef_tcf_1day_othmaint_tour,0.0,F
coef_tcf_1day_eatout_tour,0.0,F
coef_tcf_1day_othdiscr_tour,0.0,F
coef_tcf_1day_social_tour,0.0,F
coef_tcf_1day_escort_tour,0.0,F
coef_tcf_2_3day_shopping_tour,0.0,F
coef_tcf_2_3day_othmaint_tour,0.0,F
coef_tcf_2_3day_eatout_tour,2.4614553718589343,F
coef_tcf_2_3day_othdiscr_tour,0.0,F
coef_tcf_2_3day_social_tour,0.0,F
coef_tcf_2_3day_escort_tour,0.0,F
coef_tcf_4day_shopping_tour,0.0,F
coef_tcf_4day_othmaint_tour,0.0,F
coef_tcf_4day_eatout_tour,3.3672333414901727,F
coef_tcf_4day_othdiscr_tour,0.0,F
coef_tcf_4day_social_tour,0.9956593797011012,F
coef_tcf_4day_escort_tour,0.0,F
coef_num_workers_tour_frequency_is_1_plus,0.0,F
coef_num_workers_shopping_tour,0.0,F
coef_num_workers_othmaint_tour,0.0,F
coef_num_workers_eatout_tour,0.0,F
coef_num_workers_othdiscr_tour,0.0,F
coef_num_workers_social_tour,0.0,F
coef_num_workers_escort_tour,0.0,F
coef_num_children_tour_frequency_is_1_plus,0.0,F
coef_num_children_shopping_tour,0.0,F
coef_num_children_othmaint_tour,0.0,F
coef_num_children_eatout_tour,0.0,F
coef_num_children_othdiscr_tour,0.0,F
coef_num_children_social_tour,0.0,F
coef_num_children_escort_tour,0.0,F
coef_age_less_than_25_tour_frequency_is_1_plus,0.5185050746847863,F
coef_age_25_to_34_tour_frequency_is_1_prior_tours,0.0,F
coef_age_25_to_34_tour_frequency_is_2_plus,0.0,F
coef_age_35_to_44_tour_frequency_is_1_prior_tours,0.0,F
coef_age_35_to_44_tour_frequency_is_2_plus,0.0,F
coef_age_less_than_25_shopping_tour,-1.7603564475367468,F
coef_age_less_than_25_othmaint_tour,0.0,F
coef_age_less_than_25_eatout_tour,-0.9186355983241796,F
coef_age_less_than_25_othdiscr_tour,0.0,F
coef_age_less_than_25_social_tour,0.0,F
coef_age_less_than_25_escort_tour,0.0,F
coef_age_25_to_34_shopping_tour,-1.6892108402891801,F
coef_age_25_to_34_othmaint_tour,0.0,F
coef_age_25_to_34_eatout_tour,-1.7456907581886667,F
coef_age_25_to_34_othdiscr_tour,0.0,F
coef_age_25_to_34_social_tour,0.0,F
coef_age_25_to_34_escort_tour,0.0,F
coef_age_35_to_44_shopping_tour,0.0,F
coef_age_35_to_44_othmaint_tour,0.0,F
coef_age_35_to_44_eatout_tour,-2.14343552815284,F
coef_age_35_to_44_othdiscr_tour,0.0,F
coef_age_35_to_44_social_tour,0.0,F
coef_age_35_to_44_escort_tour,0.0,F
coef_hhsize_tour_frequency_is_1_prior_tours,0.0,F
coef_hhsize_tour_frequency_is_2_plus,-0.6237313949027355,F
coef_hhsize_shopping_tour,0.0,F
coef_hhsize_othmaint_tour,0.0,F
coef_hhsize_eatout_tour,0.0,F
coef_hhsize_othdiscr_tour,0.0,F
coef_hhsize_social_tour,0.0,F
coef_hhsize_escort_tour,0.0,F
coef_female_tour_frequency_is_1_prior_tours,1.3942101575866384,F
coef_female_tour_frequency_is_2_plus,1.2630160245688529,F
coef_female_escort_tour,0.0,F
coef_female_shopping_tour,0.0,F
coef_female_othmaint_tour,0.0,F
coef_female_eatout_tour,-2.090295330245048,F
coef_female_social_tour,0.0,F
coef_female_othdiscr_tour,-1.4373908448197716,F
coef_zero_car_ownership_tour_frequency_is_1_prior_tours,0.0,F
coef_zero_car_ownership_tour_frequency_is_2_plus,-3.0808274595820926,F
coef_zero_car_ownership_escort_tour,0.0,F
coef_car_shortage_vs_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_car_shortage_vs_workers_tour_frequency_is_2_plus,0.0,F
coef_car_surplus_vs_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_car_surplus_vs_workers_tour_frequency_is_2_plus,0.0,F
coef_presence_of_non_worker_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_non_worker_tour_frequency_is_2_plus,0.0,F
coef_presence_of_retiree_tour_frequency_is_1_prior_tours,-2.100131389672547,F
coef_presence_of_retiree_tour_frequency_is_2_plus,-1.948672128815368,F
coef_presence_of_preschool_kid_in_household_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_preschool_kid_in_household_tour_frequency_is_2_plus,0.0,F
coef_presence_of_predriving_school_kid_in_household_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_predriving_school_kid_in_household_tour_frequency_is_2_plus,2.0266194920905005,F
coef_presence_of_full_time_worker_escort_tour,1.6813117109229763,F
coef_presence_of_part_time_worker_escort_tour,0.0,F
coef_presence_of_non_worker_escort_tour,0.0,F
coef_presence_of_retiree_escort_tour,0.0,F
coef_presence_of_university_student_escort_tour,0.0,F
coef_presence_of_driving_school_kid_escort_tour,0.0,F
coef_presence_of_predriving_school_kid_escort_tour,0.0,F
coef_presence_of_preschool_kid_escort_tour,0.0,F
coef_at_home_predriving_school_kid_escort_tour,0.0,F
coef_at_home_preschool_kid_escort_tour,0.0,F
coef_presence_of_full_time_worker_shopping_tour,0.0,F
coef_presence_of_part_time_worker_shopping_tour,0.0,F
coef_presence_of_non_worker_shopping_tour,0.0,F
coef_presence_of_retiree_shopping_tour,0.0,F
coef_presence_of_university_student_shopping_tour,0.0,F
coef_presence_of_driving_school_kid_shopping_tour,0.0,F
coef_presence_of_predriving_school_kid_shopping_tour,0.0,F
coef_presence_of_preschool_kid_shopping_tour,0.0,F
coef_at_home_predriving_school_kid_shopping_tour,0.0,F
coef_at_home_preschool_kid_shopping_tour,0.0,F
coef_presence_of_full_time_worker_othmaint_tour,0.0,F
coef_presence_of_part_time_worker_othmaint_tour,0.0,F
coef_presence_of_non_worker_othmaint_tour,0.0,F
coef_presence_of_retiree_othmaint_tour,0.0,F
coef_presence_of_university_student_othmaint_tour,0.0,F
coef_presence_of_driving_school_kid_othmaint_tour,0.0,F
coef_presence_of_predriving_school_kid_othmaint_tour,0.0,F
coef_presence_of_preschool_kid_othmaint_tour,0.0,F
coef_at_home_predriving_school_kid_othmaint_tour,0.0,F
coef_at_home_preschool_kid_othmaint_tour,0.0,F
coef_presence_of_full_time_worker_eatout_tour,0.0,F
coef_presence_of_part_time_worker_eatout_tour,0.0,F
coef_presence_of_non_worker_eatout_tour,0.0,F
coef_presence_of_retiree_eatout_tour,0.0,F
coef_presence_of_university_student_eatout_tour,0.0,F
coef_presence_of_driving_school_kid_eatout_tour,0.0,F
coef_presence_of_predriving_school_kid_eatout_tour,0.0,F
coef_presence_of_preschool_kid_eatout_tour,0.0,F
coef_at_home_predriving_school_kid_eatout_tour,0.0,F
coef_at_home_preschool_kid_eatout_tour,0.0,F
coef_presence_of_full_time_worker_othdiscr_tour,0.0,F
coef_presence_of_part_time_worker_othdiscr_tour,0.0,F
coef_presence_of_non_worker_othdiscr_tour,0.0,F
coef_presence_of_retiree_othdiscr_tour,1.7773045234413238,F
coef_presence_of_university_student_othdiscr_tour,0.0,F
coef_presence_of_driving_school_kid_othdiscr_tour,0.0,F
coef_presence_of_predriving_school_kid_othdiscr_tour,0.0,F
coef_presence_of_preschool_kid_othdiscr_tour,0.0,F
coef_at_home_predriving_school_kid_othdiscr_tour,0.0,F
coef_at_home_preschool_kid_othdiscr_tour,0.0,F
coef_walk_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_walk_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_walk_access_to_retail_escort,0.0,F
coef_walk_access_to_retail_shopping,0.0,F
coef_walk_access_to_retail_othmaint,0.0,F
coef_walk_access_to_retail_eatout,0.0,F
coef_walk_access_to_retail_othdiscr,0.0,F
coef_transit_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_transit_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_transit_access_to_retail_escort,0.0,F
coef_transit_access_to_retail_shopping,0.0,F
coef_transit_access_to_retail_othmaint,0.0,F
coef_transit_access_to_retail_eatout,0.0,F
coef_transit_access_to_retail_othdiscr,0.0,F
coef_auto_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_auto_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_auto_access_to_retail_escort,0.0,F
coef_auto_access_to_retail_shopping,0.0,F
coef_auto_access_to_retail_othmaint,0.0,F
coef_auto_access_to_retail_eatout,0.0,F
coef_auto_access_to_retail_othdiscr,0.0,F
coef_urban_tour_frequency_is_1_prior_tours,0.0,F
coef_urban_tour_frequency_is_2_plus,-0.9242328325357614,F
coef_urban_escort_tour,0.0,F
coef_urban_shopping_tour,0.0,F
coef_urban_othmaint_tour,0.0,F
coef_urban_eatout_tour,0.0,F
coef_urban_social_tour,0.0,F
coef_urban_othdiscr_tour,0.0,F
coef_shopping_accessibility_escort,0.6163599396434201,F
coef_shopping_accessibility_shopping,0.26196010369181544,F
coef_shopping_accessibility_othmaint,0.0,F
coef_othdiscr_accessibility_eatout,0.2698076579512656,F
coef_othdiscr_accessibility_othdiscr,0.39213383398445384,F
coef_othdiscr_accessibility_social,0.0,F
