coefficient_name,value,constrain
coef_income_between_25k_50k_eatout_tour,0.0,F
coef_income_between_100k_150k_eatout_tour,0.0,F
coef_income_150k_or_more_eatout_tour,0.0,F
coef_income_less_than_25k_othdiscr_tour,0.0,F
coef_income_between_25k_50k_othdiscr_tour,0.0,F
coef_income_between_100k_150k_othdiscr_tour,0.0,F
coef_income_150k_or_more_othdiscr_tour,1.5474058691411912,F
coef_income_less_than_50k_social_tour,-0.15035571489485752,F
coef_income_between_100k_150k_social_tour,0.0,F
coef_income_150k_or_more_social_tour,0.0,F
coef_income_less_than_25k_escort_tour,0.0,F
coef_income_between_25k_50k_escort_tour,0.0,F
coef_income_between_100k_150k_escort_tour,0.0,F
coef_income_150k_or_more_escort_tour,0.36402780876282936,F
coef_num_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_num_workers_tour_frequency_is_2_plus,0.0,F
coef_num_workers_shopping_tour,0.0,F
coef_num_workers_othmaint_tour,0.0,F
coef_num_workers_eatout_tour,0.0,F
coef_num_workers_othdiscr_tour,0.0,F
coef_num_workers_social_tour,0.0,F
coef_num_workers_escort_tour,0.6807446084551354,F
coef_num_children_tour_frequency_is_1_plus,0.0,F
coef_num_children_shopping_tour,0.0,F
coef_num_children_othmaint_tour,0.0,F
coef_num_children_eatout_tour,0.0,F
coef_num_children_othdiscr_tour,0.0,F
coef_num_children_social_tour,0.0,F
coef_num_children_escort_tour,0.30065099198452633,F
coef_age_less_than_25_tour_frequency_is_1_prior_tours,0.0,F
coef_age_less_than_25_tour_frequency_is_2_plus,0.0,F
coef_age_25_to_34_tour_frequency_is_1_prior_tours,0.0,F
coef_age_25_to_34_tour_frequency_is_2_plus,0.0,F
coef_age_35_to_44_tour_frequency_is_1_prior_tours,0.0,F
coef_age_35_to_44_tour_frequency_is_2_plus,0.0,F
coef_age_less_than_25_shopping_tour,0.0,F
coef_age_less_than_25_othmaint_tour,0.0,F
coef_age_less_than_34_eatout_tour,0.8421878183779677,F
coef_age_less_than_25_othdiscr_tour,0.0,F
coef_age_less_than_25_social_tour,0.8251628170650859,F
coef_age_less_than_25_escort_tour,0.0,F
coef_age_25_to_34_shopping_tour,0.0,F
coef_age_25_to_34_othmaint_tour,-0.6007556218222498,F
coef_age_25_to_34_othdiscr_tour,0.0,F
coef_age_25_to_34_social_tour,0.0,F
coef_age_25_to_34_escort_tour,0.0,F
coef_age_35_to_44_shopping_tour,0.0,F
coef_age_35_to_44_othmaint_tour,0.0,F
coef_age_35_to_44_eatout_tour,0.0,F
coef_age_35_to_44_othdiscr_tour,0.0,F
coef_age_35_to_44_social_tour,0.0,F
coef_age_35_to_44_escort_tour,0.0,F
coef_hhsize_tour_frequency_is_1_plus,0.0,F
coef_hhsize_shopping_tour,0.0,F
coef_hhsize_othmaint_tour,0.2985251299136027,F
coef_hhsize_eatout_tour,0.0,F
coef_hhsize_othdiscr_tour,-1.1631932672342618,F
coef_hhsize_social_tour,0.0,F
coef_hhsize_escort_tour,0.0,F
coef_female_tour_frequency_is_1_plus,0.5122059770194572,F
coef_female_escort_tour,0.0,F
coef_female_shopping_tour,0.0,F
coef_female_othmaint_tour,0.0,F
coef_female_eatout_tour,0.0,F
coef_female_social_tour,0.0,F
coef_female_othdiscr_tour,0.0,F
coef_zero_car_ownership_tour_frequency_is_1_prior_tours,0.0,F
coef_zero_car_ownership_tour_frequency_is_2_plus,-0.5455517217186088,F
coef_zero_car_ownership_escort_tour,-0.8792192244969902,F
coef_car_shortage_vs_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_car_shortage_vs_workers_tour_frequency_is_2_plus,0.0,F
coef_car_surplus_vs_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_car_surplus_vs_workers_tour_frequency_is_2_plus,0.47834464824767775,F
coef_presence_of_non_worker_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_non_worker_tour_frequency_is_2_plus,0.0,F
coef_presence_of_retiree_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_retiree_tour_frequency_is_2_plus,0.0,F
coef_presence_of_preschool_kid_in_household_tour_frequency_is_1_plus,0.0,F
coef_presence_of_predriving_school_kid_in_household_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_predriving_school_kid_in_household_tour_frequency_is_2_plus,0.664620947539819,F
coef_presence_of_full_time_worker_escort_tour,-0.5919811654473417,F
coef_presence_of_part_time_worker_escort_tour,0.0,F
coef_presence_of_non_worker_escort_tour,0.0,F
coef_presence_of_retiree_escort_tour,0.0,F
coef_presence_of_university_student_escort_tour,-0.964842723312514,F
coef_presence_of_driving_school_kid_escort_tour,0.0,F
coef_presence_of_predriving_school_kid_escort_tour,1.161906720517362,F
coef_presence_of_preschool_kid_escort_tour,0.0,F
coef_at_home_predriving_school_kid_escort_tour,0.0,F
coef_at_home_preschool_kid_escort_tour,0.0,F
coef_presence_of_full_time_worker_shopping_tour,0.0,F
coef_presence_of_part_time_worker_shopping_tour,0.0,F
coef_presence_of_non_worker_shopping_tour,0.0,F
coef_presence_of_retiree_shopping_tour,0.0,F
coef_presence_of_university_student_shopping_tour,0.0,F
coef_presence_of_driving_school_kid_shopping_tour,0.5549510721213083,F
coef_presence_of_predriving_school_kid_shopping_tour,0.0,F
coef_presence_of_preschool_kid_shopping_tour,0.0,F
coef_at_home_predriving_school_kid_shopping_tour,0.0,F
coef_at_home_preschool_kid_shopping_tour,0.0,F
coef_presence_of_full_time_worker_othmaint_tour,-0.7068282665610437,F
coef_presence_of_part_time_worker_othmaint_tour,0.0,F
coef_presence_of_non_worker_othmaint_tour,0.0,F
coef_presence_of_retiree_othmaint_tour,-0.4639618318382266,F
coef_presence_of_university_student_othmaint_tour,-0.9609480849756749,F
coef_presence_of_driving_school_kid_othmaint_tour,0.0,F
coef_presence_of_predriving_school_kid_othmaint_tour,0.0,F
coef_presence_of_preschool_kid_othmaint_tour,-0.6982484191901487,F
coef_at_home_predriving_school_kid_othmaint_tour,0.0,F
coef_at_home_preschool_kid_othmaint_tour,0.0,F
coef_presence_of_full_time_worker_eatout_tour,0.0,F
coef_presence_of_part_time_worker_eatout_tour,0.0,F
coef_presence_of_non_worker_eatout_tour,0.0,F
coef_presence_of_retiree_eatout_tour,0.0,F
coef_presence_of_university_student_eatout_tour,0.0,F
coef_presence_of_driving_school_kid_eatout_tour,0.0,F
coef_presence_of_predriving_school_kid_eatout_tour,0.0,F
coef_presence_of_preschool_kid_eatout_tour,0.0,F
coef_at_home_predriving_school_kid_eatout_tour,0.0,F
coef_at_home_preschool_kid_eatout_tour,0.0,F
coef_presence_of_full_time_worker_othdiscr_tour,0.0,F
coef_presence_of_part_time_worker_othdiscr_tour,0.0,F
coef_presence_of_non_worker_othdiscr_tour,0.0,F
coef_presence_of_retiree_othdiscr_tour,0.0,F
coef_presence_of_university_student_othdiscr_tour,1.552511549538489,F
coef_presence_of_driving_school_kid_othdiscr_tour,0.0,F
coef_presence_of_predriving_school_kid_othdiscr_tour,0.0,F
coef_presence_of_preschool_kid_othdiscr_tour,0.0,F
coef_at_home_predriving_school_kid_othdiscr_tour,0.0,F
coef_at_home_preschool_kid_othdiscr_tour,0.0,F
coef_walk_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_walk_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_walk_access_to_retail_escort,0.0,F
coef_walk_access_to_retail_shopping,0.0,F
coef_walk_access_to_retail_othmaint,0.0,F
coef_walk_access_to_retail_eatout,0.0,F
coef_walk_access_to_retail_othdiscr,0.0,F
coef_transit_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_transit_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_transit_access_to_retail_escort,0.0,F
coef_transit_access_to_retail_shopping,0.0,F
coef_transit_access_to_retail_othmaint,0.0,F
coef_transit_access_to_retail_eatout,0.0,F
coef_transit_access_to_retail_othdiscr,0.0,F
coef_auto_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_auto_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_auto_access_to_retail_escort,0.0,F
coef_auto_access_to_retail_shopping,0.0,F
coef_auto_access_to_retail_othmaint,0.0,F
coef_auto_access_to_retail_eatout,0.0,F
coef_auto_access_to_retail_othdiscr,0.0,F
coef_urban_tour_frequency_is_1_prior_tours,0.0,F
coef_urban_tour_frequency_is_2_plus,0.0,F
coef_urban_escort_tour,0.0,F
coef_urban_shopping_tour,0.0,F
coef_urban_othmaint_tour,0.0,F
coef_urban_eatout_tour,-1.0720850814112977,F
coef_urban_social_tour,0.0,F
coef_urban_othdiscr_tour,0.0,F
coef_shopping_accessibility_escort,0.20379541046787408,F
coef_shopping_accessibility_shopping,0.14875289849236567,F
coef_shopping_accessibility_othmaint,0.09498931400132225,F
coef_othdiscr_accessibility_eatout,0.6643129858141553,F
coef_othdiscr_accessibility_othdiscr,0.0,F
coef_othdiscr_accessibility_social,0.0,F
