coefficient_name,value,constrain
coef_income_less_than_25k_othdiscr_tour,0.0,F
coef_income_between_25k_50k_othdiscr_tour,0.0,F
coef_income_100k_or_more_othdiscr_tour,1.412838165948451,F
coef_income_less_than_25k_social_tour,0.0,F
coef_income_between_25k_50k_social_tour,0.0,F
coef_income_100k_or_more_social_tour,0.0,F
coef_income_less_than_25k_escort_tour,0.0,F
coef_income_between_25k_50k_escort_tour,0.0,F
coef_income_100k_or_more_escort_tour,0.0,F
coef_work_from_home_tour_frequency_is_1_prior_tours,0.0,F
coef_work_from_home_tour_frequency_is_2,0.6703190191304801,F
coef_work_from_home_tour_frequency_is_3_plus,0.7330696263928775,F
coef_work_from_home_shopping_tour,0.0,F
coef_work_from_home_othmaint_tour,0.0,F
coef_work_from_home_eatout_tour,0.0,F
coef_work_from_home_othdiscr_tour,0.0,F
coef_work_from_home_social_tour,0.0,F
coef_work_from_home_escort_tour,0.0,F
coef_wfh_worker_not_working_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_0_to_1_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_1_to_2_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_2_to_3_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_3_to_4_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_4_to_5_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_5_to_6_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_6_to_7_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_7_to_8_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_teleworking_8_plus_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_non_wfh_worker_no_telework_no_mand_tour_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_only_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_0_to_1_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_1_to_2_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_2_to_3_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_3_to_4_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_4_to_5_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_5_to_6_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_6_to_7_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_7_to_8_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_teleworking_only_8_plus_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_0_to_1_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_1_to_2_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_2_to_3_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_3_to_4_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_4_to_5_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_5_to_6_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_6_to_7_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_7_to_8_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_work_out_of_home_teleworking_8_plus_hrs_tour_frequency_is_1_prior_tours,0.0,F
coef_wfh_worker_not_working_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_0_to_1_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_1_to_2_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_2_to_3_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_3_to_4_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_4_to_5_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_5_to_6_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_6_to_7_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_7_to_8_hrs_tour_frequency_is_2_plus,0.0,F
coef_wfh_worker_teleworking_8_plus_hrs_tour_frequency_is_2_plus,0.0,F
coef_non_wfh_worker_not_working_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_only_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_0_to_1_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_1_to_2_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_2_to_3_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_3_to_4_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_4_to_5_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_5_to_6_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_6_to_7_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_7_to_8_hrs_tour_frequency_is_2_plus,0.0,F
coef_teleworking_only_8_plus_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_0_to_1_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_1_to_2_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_2_to_3_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_3_to_4_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_4_to_5_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_5_to_6_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_6_to_7_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_7_to_8_hrs_tour_frequency_is_2_plus,0.0,F
coef_work_out_of_home_teleworking_8_plus_hrs_tour_frequency_is_2_plus,0.0,F
coef_telecommuter_tour_frequency_is_1_prior_tours,0.0,F
coef_telecommuter_tour_frequency_is_2_plus,-0.5119285533889781,F
coef_telecommute_hours_tour_frequency_is_1_prior_tours,0.0,F
coef_telecommute_hours_tour_frequency_is_2_plus,0.0,F
coef_tcf_1day_tour_frequency_is_1_prior_tours,0.0,F
coef_tcf_1day_tour_frequency_is_2_plus,0.0,F
coef_tcf_2_3day_tour_frequency_is_1_prior_tours,0.0,F
coef_tcf_2_3day_tour_frequency_is_2_plus,0.0,F
coef_tcf_4day_tour_frequency_is_1_prior_tours,0.0,F
coef_tcf_4day_tour_frequency_is_2_plus,0.0,F
coef_tcf_1day_shopping_tour,0.0,F
coef_tcf_1day_othmaint_tour,0.0,F
coef_tcf_1day_eatout_tour,0.0,F
coef_tcf_1day_othdiscr_tour,0.0,F
coef_tcf_1day_social_tour,0.0,F
coef_tcf_1day_escort_tour,0.0,F
coef_tcf_2_3day_shopping_tour,0.0,F
coef_tcf_2_3day_othmaint_tour,0.0,F
coef_tcf_2_3day_eatout_tour,0.0,F
coef_tcf_2_3day_othdiscr_tour,0.0,F
coef_tcf_2_3day_social_tour,0.0,F
coef_tcf_2_3day_escort_tour,0.0,F
coef_tcf_4day_shopping_tour,0.0,F
coef_tcf_4day_othmaint_tour,0.8932850254924474,F
coef_tcf_4day_eatout_tour,0.0,F
coef_tcf_4day_othdiscr_tour,1.13621481176008,F
coef_tcf_4day_social_tour,0.0,F
coef_tcf_4day_escort_tour,0.0,F
coef_num_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_num_workers_tour_frequency_is_2_plus,0.49225092435674744,F
coef_num_workers_shopping_tour,0.0,F
coef_num_workers_othmaint_tour,0.0,F
coef_num_workers_eatout_tour,0.0,F
coef_num_workers_othdiscr_tour,0.0,F
coef_num_workers_social_tour,0.0,F
coef_num_workers_escort_tour,0.0,F
coef_num_children_tour_frequency_is_1_prior_tours,0.489708693782394,F
coef_num_children_tour_frequency_is_2_plus,0.7606758155726747,F
coef_num_children_shopping_tour,0.5159002404596291,F
coef_num_children_othmaint_tour,0.0,F
coef_num_children_eatout_tour,0.0,F
coef_num_children_othdiscr_tour,0.0,F
coef_num_children_social_tour,0.0,F
coef_num_children_escort_tour,0.4278104297419247,F
coef_age_less_than_34_tour_frequency_is_1_prior_tours,0.796783815290063,F
coef_age_less_than_34_tour_frequency_is_2_plus,1.1227134728324506,F
coef_age_35_to_44_tour_frequency_is_1_prior_tours,0.0,F
coef_age_35_to_44_tour_frequency_is_2_plus,0.0,F
coef_age_less_than_25_shopping_tour,0.0,F
coef_age_less_than_34_othmaint_tour,-1.193123090835904,F
coef_age_less_than_25_eatout_tour,0.0,F
coef_age_less_than_25_othdiscr_tour,0.0,F
coef_age_less_than_25_social_tour,0.0,F
coef_age_less_than_25_escort_tour,0.0,F
coef_age_25_to_34_shopping_tour,0.0,F
coef_age_25_to_34_eatout_tour,0.0,F
coef_age_25_to_34_othdiscr_tour,0.0,F
coef_age_25_to_34_social_tour,0.0,F
coef_age_25_to_34_escort_tour,0.0,F
coef_age_35_to_44_shopping_tour,0.0,F
coef_age_35_to_44_othmaint_tour,-0.6457473711887938,F
coef_age_35_to_44_eatout_tour,0.0,F
coef_age_35_to_44_othdiscr_tour,0.0,F
coef_age_35_to_44_social_tour,0.0,F
coef_age_35_to_44_escort_tour,0.0,F
coef_hhsize_tour_frequency_is_1_prior_tours,0.0,F
coef_hhsize_tour_frequency_is_2_plus,-0.22919856749601025,F
coef_hhsize_shopping_tour,0.0,F
coef_hhsize_othmaint_tour,0.0,F
coef_hhsize_eatout_tour,0.0,F
coef_hhsize_othdiscr_tour,0.0,F
coef_hhsize_social_tour,0.0,F
coef_hhsize_escort_tour,0.0,F
coef_female_tour_frequency_is_1_prior_tours,0.0,F
coef_female_tour_frequency_is_2_plus,0.0,F
coef_female_escort_tour,0.0,F
coef_female_shopping_tour,0.0,F
coef_female_othmaint_tour,0.6423864753877367,F
coef_female_eatout_tour,0.0,F
coef_female_social_tour,0.0,F
coef_female_othdiscr_tour,0.0,F
coef_zero_car_ownership_tour_frequency_is_1_prior_tours,0.0,F
coef_zero_car_ownership_tour_frequency_is_2_plus,-0.9335963677479856,F
coef_zero_car_ownership_escort_tour,0.0,F
coef_car_shortage_vs_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_car_shortage_vs_workers_tour_frequency_is_2_plus,0.0,F
coef_car_surplus_vs_workers_tour_frequency_is_1_prior_tours,0.0,F
coef_car_surplus_vs_workers_tour_frequency_is_2_plus,0.0,F
coef_presence_of_non_worker_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_non_worker_tour_frequency_is_2_plus,-1.6052296741223966,F
coef_presence_of_retiree_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_retiree_tour_frequency_is_2_plus,0.0,F
coef_presence_of_preschool_kid_in_household_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_preschool_kid_in_household_tour_frequency_is_2_plus,0.0,F
coef_presence_of_predriving_school_kid_in_household_tour_frequency_is_1_prior_tours,0.0,F
coef_presence_of_predriving_school_kid_in_household_tour_frequency_is_2_plus,0.0,F
coef_presence_of_full_time_worker_escort_tour,0.7433161364007382,F
coef_presence_of_part_time_worker_escort_tour,0.0,F
coef_presence_of_non_worker_escort_tour,0.0,F
coef_presence_of_retiree_escort_tour,1.014812877390184,F
coef_presence_of_university_student_escort_tour,0.0,F
coef_presence_of_driving_school_kid_escort_tour,0.0,F
coef_presence_of_predriving_school_kid_escort_tour,1.5375304092267037,F
coef_presence_of_preschool_kid_escort_tour,0.0,F
coef_at_home_predriving_school_kid_escort_tour,0.0,F
coef_at_home_preschool_kid_escort_tour,0.0,F
coef_presence_of_full_time_worker_shopping_tour,0.0,F
coef_presence_of_part_time_worker_shopping_tour,-0.7607142509408459,F
coef_presence_of_non_worker_shopping_tour,0.0,F
coef_presence_of_retiree_shopping_tour,0.0,F
coef_presence_of_university_student_shopping_tour,0.0,F
coef_presence_of_driving_school_kid_shopping_tour,1.1242935759850015,F
coef_presence_of_predriving_school_kid_shopping_tour,-0.9657722768599887,F
coef_presence_of_preschool_kid_shopping_tour,-1.3684419442151232,F
coef_at_home_predriving_school_kid_shopping_tour,0.0,F
coef_at_home_preschool_kid_shopping_tour,0.0,F
coef_presence_of_full_time_worker_othmaint_tour,0.43622173464248976,F
coef_presence_of_part_time_worker_othmaint_tour,0.0,F
coef_presence_of_non_worker_othmaint_tour,0.0,F
coef_presence_of_retiree_othmaint_tour,0.0,F
coef_presence_of_university_student_othmaint_tour,0.0,F
coef_presence_of_driving_school_kid_othmaint_tour,0.0,F
coef_presence_of_predriving_school_kid_othmaint_tour,0.0,F
coef_presence_of_preschool_kid_othmaint_tour,0.0,F
coef_at_home_predriving_school_kid_othmaint_tour,0.0,F
coef_at_home_preschool_kid_othmaint_tour,0.0,F
coef_presence_of_full_time_worker_eatout_tour,0.0,F
coef_presence_of_part_time_worker_eatout_tour,0.0,F
coef_presence_of_non_worker_eatout_tour,0.0,F
coef_presence_of_retiree_eatout_tour,0.0,F
coef_presence_of_university_student_eatout_tour,0.0,F
coef_presence_of_driving_school_kid_eatout_tour,0.0,F
coef_presence_of_predriving_school_kid_eatout_tour,0.0,F
coef_presence_of_preschool_kid_eatout_tour,0.0,F
coef_at_home_predriving_school_kid_eatout_tour,0.0,F
coef_at_home_preschool_kid_eatout_tour,0.0,F
coef_presence_of_full_time_worker_othdiscr_tour,0.0,F
coef_presence_of_part_time_worker_othdiscr_tour,0.0,F
coef_presence_of_non_worker_othdiscr_tour,0.0,F
coef_presence_of_retiree_othdiscr_tour,0.0,F
coef_presence_of_university_student_othdiscr_tour,0.0,F
coef_presence_of_driving_school_kid_othdiscr_tour,0.0,F
coef_presence_of_predriving_school_kid_othdiscr_tour,0.0,F
coef_presence_of_preschool_kid_othdiscr_tour,0.0,F
coef_at_home_predriving_school_kid_othdiscr_tour,0.0,F
coef_at_home_preschool_kid_othdiscr_tour,0.0,F
coef_walk_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_walk_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_walk_access_to_retail_escort,0.0,F
coef_walk_access_to_retail_shopping,0.0,F
coef_walk_access_to_retail_othmaint,0.0,F
coef_walk_access_to_retail_eatout,0.0,F
coef_walk_access_to_retail_othdiscr,0.0,F
coef_transit_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_transit_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_transit_access_to_retail_escort,0.0,F
coef_transit_access_to_retail_shopping,0.0,F
coef_transit_access_to_retail_othmaint,0.0,F
coef_transit_access_to_retail_eatout,0.0,F
coef_transit_access_to_retail_othdiscr,0.0,F
coef_auto_access_to_retail_tour_frequency_is_1_prior_tours,0.0,F
coef_auto_access_to_retail_tour_frequency_is_2_plus,0.0,F
coef_auto_access_to_retail_escort,0.0,F
coef_auto_access_to_retail_shopping,0.0,F
coef_auto_access_to_retail_othmaint,0.0,F
coef_auto_access_to_retail_eatout,0.0,F
coef_auto_access_to_retail_othdiscr,0.0,F
coef_urban_tour_frequency_is_1_prior_tours,0.0,F
coef_urban_tour_frequency_is_2_plus,0.0,F
coef_urban_escort_tour,0.0,F
coef_urban_shopping_tour,0.0,F
coef_urban_othmaint_tour,0.0,F
coef_urban_eatout_tour,0.0,F
coef_urban_social_tour,0.0,F
coef_urban_othdiscr_tour,0.0,F
coef_shopping_accessibility_escort,0.0,F
coef_shopping_accessibility_shopping,0.24703033688721623,F
coef_shopping_accessibility_othmaint,0.0,F
coef_othdiscr_accessibility_eatout,0.23647123935681763,F
coef_othdiscr_accessibility_othdiscr,0.0,F
coef_othdiscr_accessibility_social,0.03940921460454209,F
